"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","14936_4#69","19341_2#149","22841_4#12","22841_2#173","22841_1#55","22841_1#25","21999_8#36","21999_8#116","21999_7#177","21999_7#138","21485_4#4","21242_2#147","21127_2#77","18090_5#41","17175_6#33","17175_5#79","17150_6#90","17150_6#36","17150_6#20","17150_5#74","17150_5#27","17059_8#8","17059_8#42","17059_8#14","17059_6#24","16043_2#91","15995_2#172","15995_2#15","15995_2#146","15995_1#78","15995_1#128","15995_1#113","15841_5#30","15841_5#22","15841_4#63","15841_4#60","15841_4#38","15841_2#84","15841_2#65","15841_2#55","15841_2#18","15841_2#13","15841_1#64","15841_1#52","15841_1#42","15841_1#24","15731_8#21","15531_6#83","15531_6#11","15531_5#80","15531_5#73","14936_4#8","14936_4#52","14913_6#80","14913_5#59","14555_4#83","14555_4#35","14555_4#33","14555_4#11","14555_3#86","14555_3#27","14412_2#38","14410_8#88","14410_8#59","14410_6#51","14410_6#29","14410_5#40","14257_1#75","13415_8#23","13415_4#94","13415_4#61","12837_5#59","12837_5#32","12837_5#1","12837_4#65","12837_4#21","12837_2#45","12837_2#27","12837_1#48","12837_1#10","12291_6#84","12291_6#63","12291_6#61","12162_1#90","12162_1#37","12162_1#21","16288_6#65","16288_4#41","16288_4#36","17175_8#70","21999_8#28","21999_7#115","17175_6#66","15874_1#5"
"group_8056","gmuC_2","lichenan permease iic component (pts system lichenan-specific eiiccomponent) (eiic-lic)",9,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","1","","","","1","","1","","","","","","","","","1","1","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","","","",""
"licR","","BglG family transcriptional regulator",9,"","","","","","","",1,1,1,"","","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","",""
"group_12649","ulaD","3-keto-L-gulonate-6-phosphate decarboxylase",9,"","","","","","","",1,1,1,"","","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","",""
"group_9033","sga","hexulose-6-phosphate isomerase",9,"","","","","","","",1,1,1,"","","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","",""
"group_27017","","IS630-Spn1 transposase Orf1",9,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","1","","","","","1","","","","","","","","","","","1","","","","1","","","1","","","","","","","","",""
"group_7439","ulaG","putative L-ascorbate-6-phosphate lactonase UlaG",9,"","","","","","","",1,1,1,"","","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","",""
"group_13996","ccpA_2","catabolite control protein",9,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","1","1","","","","","",""
"group_3183","macB_6","puttaive FtsX-family transport protein",9,"","","","","","","",1,1,1,"","","","","","","1","","1","","1","","1","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_48","IS1167-truncation","transposase",9,"","","","","","","",1,1,1,"","","1","","","1","","","1","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_5264","agaN","alpha-galactosidase",9,"","","","","","","",1,1,1,"","1","1","","","","","1","","","","","","1","","1","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_13890","bacA","undecaprenol kinase",9,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","1","","","","","","","","1","","1","","","","","","","",""
"group_10666","acoC","dihydrolipoamide acetyltransferase",9,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","1","","1","","1","","","","","","","","","1","1","","","",""
"group_86","IS1167-truncation","transposase",9,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","1","","","","1","","","1","","","","","","","","","1","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_11064","","PEP phosphonomutase-like protein",9,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","1","","","","1","","1","","","","","","","","","1","1","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","","","",""
"group_4615","","Membrane protein",9,"","","","","","","",1,1,1,"","","1","","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","1","1","","1","","","","","","","","","","","","","","","","","",""
"group_12749","graR","DNA-binding response regulator",9,"","","","","","","",1,1,1,"","","","","","","1","1","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","1","",""
"group_6483","","Leader peptidase",9,"","","","","","","",1,1,1,"","","1","","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","1","1","","1","","","","","","","","","","","","","","","","","",""
"group_2676","pspA","hypothetical protein",9,"","","","","","","",1,1,1,"","","1","","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","1","1","","1","","","","","","","","","","","","","","","","","",""
"cbp9","","choline binding protein C",9,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","1","1","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","1"
"group_7908","","phosphoglycerate mutase family protein",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","1","","","1","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","1","","1","","","","","","","","",""
"group_9903","","FIG01114027  hypothetical protein",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","1","","","1","","","","","","","","","1","","","","","","","",""
"group_1739","","IS1239 transposase",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","1","","","","","","","1","","","","","","","","","","","","","","","","","1","1","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_7244","licT","transcription antiterminator LicT",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","1","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"group_2074","","competence-specific global transcription modulator",8,"","","","","","","",1,1,1,"","1","","","","","1","","","","","1","","1","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","",""
"group_9520","graS","histidine kinase",8,"","","","","","","",1,1,1,"","","","","","","1","1","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","",""
"group_928","","IS630-Spn1 transposase Orf1",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","1","","","","1","","","","1","","1","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"group_7952","","serine/threonine protein phosphatase family protein",8,"","","","","","","",1,1,1,"","","","","","","1","1","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","",""
"group_1440","","transposase ISSmi4",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","1","","","1","","","","","","","","","1","","","","","","","",""
"group_436","IS1381-truncation_1","transposase-like protein IS1381 ISSpn7",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","1","","","1","","","","","1","","1","","1","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","",""
"group_247","IS861-truncation","IS3-Spn1 transposase truncation",8,"","","","","","","",1,1,1,"","","","1","","1","","","","","","","","1","","1","","","","","","","","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","",""
