"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","10395_5#20","17794_7#28","16399_6#70","19183_3#12","17794_8#129","17794_7#124","16399_5#32","15873_2#77","14520_5#88","14520_5#41","14520_4#31","14520_4#30","19183_3#94","19183_3#23","19183_3#19","17794_7#92","17794_7#24","17794_7#115","17794_7#114","17794_7#111","17428_8#180","17428_8#178","17428_8#158","17428_8#155","17428_8#112","16453_2#8","16399_7#51","16399_7#45","16399_7#38","16399_6#65","16399_6#36","16399_6#32","16399_6#28","16399_6#2","16399_6#14","16399_5#47","16399_5#40","16399_5#39","15873_5#75","15873_5#70","15873_4#79","15873_4#69","15873_2#28","15531_5#49","15531_4#80","15531_4#77","15531_4#49","15531_4#48","14520_7#92","14520_7#65","14520_7#62","14520_7#61","14520_7#26","14520_7#17","14520_7#15"
"group_954","transposase_B","IS630-Spn1 transposase Orf1",26,"","","","","","","",1,1,1,"","1","1","1","1","1","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","","","1","","","","","","","","","1","","","","","","","1","","1","","1"
"group_9045","resA","thioredoxin",26,"","","","","","","",1,1,1,"","1","1","","","","1","","","1","","1","","","","","","","","","","","","","","","1","1","1","","1","","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","","1",""
"group_12772","","integral membrane protein",26,"","","","","","","",1,1,1,"","1","","1","1","1","1","1","","","","","1","","","1","1","1","1","1","","1","1","1","1","","","1","","","","","","","","1","1","","1","","","","1","","","1","1","1","1","","","","1","",""
"group_17383","","FIG01115767  hypothetical protein",25,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","1","1","1","","","1","1","1","1","","","","1","1","","","","1","","","","1","1","","1","1","1","","1","1","1","1","1","","1","1","1","1",""
"group_1123","","repetitive protein",25,"","","","","","","",1,1,1,"","1","1","","","1","","","","","","","1","1","1","","1","1","","","1","1","1","1","1","","1","1","1","1","1","1","1","","","1","","","1","","","","","1","1","1","","","","","","","","",""
"group_8278","","transposase",25,"","","","","","","",1,1,1,"1","1","","","1","1","1","","1","","","","","1","1","1","","","","1","1","","1","","","1","","1","","","","","","","1","1","1","","1","","","1","1","1","1","","1","1","","","","","","1",""
"group_4735","","glyoxalase",25,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","","","1","","","","1","1","","","1","","","1","1","1","","","","","","","1","","","","","","","1","1","1","1","","","","","","","1","1","1","","1","1",""
"group_12786","gidA_2","tRNA (uracil-5-)-methyltransferase Gid",25,"","","","","","","",1,1,1,"","1","","1","1","1","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","1","1","","1","1","","","","","","","","","","","","","","","1","","1"
"dsbD_2","","cytochrome c-type biogenesis protein CcdA",25,"","","","","","","",1,1,1,"","1","1","1","1","1","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","","","1","","","","","","","","","","","","","","","","1","","1","","1"
"group_331","","transposase",25,"","","","","","","",1,1,1,"","1","","1","1","1","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","1","1","","1","1","","","","","","","","","","","","","","","1","","1"
"group_433","IS1381-truncation","transposase-like protein IS1381 ISSpn7",25,"","","","","","","",1,1,1,"","1","","1","1","1","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","1","1","","1","1","","","","","","","","","","","","","","","1","","1"
"relA","","GTP pyrophosphokinase stringent response protein",25,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","","","","1","1","","","1","","","","","1","","","","","","1","1","1","1","1","","1","","1","","","1","1","1","","1","1","","1","","","1","","","","","","",""
"group_9476","","phage protein",24,"","","","","","","",1,1,1,"1","1","","1","1","1","","","","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","","","","","","","","","","","","","","1","","","","","","","1","","1","","","1","1","",""
"group_9420","","hypothetical protein",24,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","1","","1","","","1","1","1","1","","","","1","1","","","","1","","","","1","1","","1","1","1","","1","1","1","1","1","","1","1","1","1",""
"group_10175","","transcriptional regulator",24,"","","","","","","",1,1,1,"","1","","1","1","1","1","1","","","","","1","1","1","1","","1","1","1","1","","1","1","","","1","1","","1","1","1","1","","","","","","","","","1","","","","","","","","","","","","1",""
"group_7879","","phage protein",24,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","1","","1","","","1","1","1","1","","","","1","1","","","","1","","","","1","1","","1","1","1","","1","1","1","1","1","","1","1","1","1",""
"group_10126","","phage protein",24,"","","","","","","",1,1,1,"","1","","1","1","1","","","","","","","1","1","1","1","","1","1","1","1","","1","1","","","","1","1","","1","","","1","","","","1","","1","1","","","","","1","","","","1","1","","","",""
"group_8274","","transposase",24,"","","","","","","",1,1,1,"","","1","1","","","","1","","1","1","1","1","","","","1","1","1","","","1","","1","1","","1","","","","","","","1","","","","1","","1","1","","","","","1","","","1","1","1","1","1","",""
"group_8545","","recombination regulator RecX",24,"","","","","","","",1,1,1,"1","1","","","1","1","","","1","","","","","1","1","1","","","","1","1","","1","","","1","","1","","","","","","","1","1","1","","1","","","1","1","1","1","","1","1","","","","","","1",""
"group_8543","","recombination regulator RecX",24,"","","","","","","",1,1,1,"","","1","1","","","","1","","1","1","1","1","","","","1","1","1","","","1","","1","1","","1","","","","","","","1","","","","1","","1","1","","","","","1","","","1","1","1","1","1","",""
"rex","","DNA-binding protein",24,"","","","","","","",1,1,1,"","1","1","1","1","1","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","","","","","","","","","1","","","1","","","","","","","","","","","","",""
"group_4875","","phage protein",23,"","","","","","","",1,1,1,"","","1","","","","1","1","1","","1","1","","","","","1","","","","","1","","","1","1","","","","","","","","","1","1","","","","","","1","1","1","1","","1","1","1","","","1","1","1","1"
"group_3757","","phage protein",23,"","","","","","","",1,1,1,"1","","","","1","","","","","1","1","","1","1","1","1","","1","1","1","1","","","1","","1","","","1","","1","","","","","1","","","","","","1","1","1","1","","1","","1","","","","","",""
"group_481","IS1381-truncation","degenerate transposase (Orf1)",23,"","","","","","","",1,1,1,"","","","","","","1","1","1","1","","1","","","","","","","","","","","","","","","1","1","1","","1","","","1","1","","1","1","","","1","","","","1","1","1","1","1","1","1","","","1","1"
"group_9679","","phage protein",23,"","","","","","","",1,1,1,"1","1","","1","1","1","","","","1","","","1","1","1","1","","1","1","1","1","","1","1","","","1","","","1","","1","","1","","","","","","1","","","","","","","","","","1","1","","","",""
"group_4982","","Plasmid pRiA4b ORF-3-like protein",23,"","","","","","","",1,1,1,"1","1","","1","1","1","","1","","1","1","1","1","","","","1","1","1","1","","1","","1","1","","","","1","1","","","","","","","","","","","","","","","","1","","","","1","","","1","","1"
"group_2719","lytA_5","phage holin LL-H family",23,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","1"
"group_10467","","glutamine amidotransferase class I",23,"","","","","","","",1,1,1,"","1","1","1","1","1","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","",""
"group_940","xerD","IS630-Spn1 transposase Orf1",23,"","","","","","","",1,1,1,"1","1","","1","1","1","","","","","","","1","1","1","","","1","","1","1","1","1","1","","1","","","1","1","1","1","1","","","","","","","","","","1","","","","","","","","","","1","","1"
"group_10401","","DRTGG domain/CBS domain-containing protein",23,"","","","","","","",1,1,1,"","1","1","1","1","1","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","",""
"group_14698","map","methionyl aminopeptidase",23,"","","","","","","",1,1,1,"","1","1","1","1","1","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","",""
"resA","","thioredoxin",23,"","","","","","","",1,1,1,"","","","1","1","1","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","","","1","","","","","","","","","","","","","","","","1","","1","","1"
"group_13394","dnaQ","DNA polymerase III subunit epsilon",23,"","","","","","","",1,1,1,"","","","1","1","1","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","","","1","","","","","","","","","","","","","","","","1","","1","","1"
"group_4145","","Nicotinamide mononucleotide transporter",23,"","","","","","","",1,1,1,"1","","","","1","1","1","1","","","","1","1","","","1","","","","","1","","","","","","1","1","1","1","1","","1","","1","","","1","1","1","","1","1","","1","","","1","","","","","","",""
"group_428","IS1381-truncation","transposase-like protein IS1381 ISSpn7",23,"","","","","","","",1,1,1,"","1","1","1","1","1","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","",""
"kfoC_2","","glycosyltransferase involved in cell wall biogenesis",23,"","","","","","","",1,1,1,"1","","1","1","","1","1","1","","","","1","1","1","1","","","1","1","1","1","","","1","","1","","","","","","1","","","1","1","","","1","","","1","","","","","","","","1","","","","1",""
"group_5148","nanE2_2","N-acetylmannosamine-6-phosphate 2-epimerase 2 (ManNAc-6-P epimerase 2)",22,"","","","","","","",1,1,1,"","","","1","1","1","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","","1","","","","","","","","1","","","1","","","","","1","","",""
"group_41","","IS1167 transposase",22,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","","","","1","1","","1","1","","1","","1","","1","1","","","","","","1","1","","","1","1","1","","1","","","1","1","1","","1","1","1","1"
"group_9217","","hypothetical protein",22,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","",""
"group_2262","","gp24",22,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","",""
"group_10134","","phage protein",22,"","","","","","","",1,1,1,"","","","","","","1","1","1","","1","1","","","","","1","","","","","1","","","1","1","","","","","","","","","1","","1","","","","","1","1","1","1","","1","1","1","","","1","1","1","1"
"group_15283","","hypothetical protein",22,"","","","","","","",1,1,1,"","","","","","","1","","1","","","","","","","","","1","1","","","","","","","","1","1","","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","","","","","","","","","1"
"group_2238","","phage protein",22,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","",""
"group_12396","","hypothetical protein",22,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","",""
"group_11973","","hypothetical protein",22,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","",""
"group_7198","","FIG01118889  hypothetical protein",22,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","",""
"group_6191","","phage terminase large subunit",22,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","",""
"group_10112","","hypothetical protein",22,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","","","","","","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","",""
"group_9686","","phage protein",22,"","","","","","","",1,1,1,"1","1","","1","1","1","","","","1","","","1","1","1","1","","1","1","1","1","","1","1","","","","","","","","","","1","","","","","","1","1","","","","","1","","","","1","1","","","",""
"group_12220","","holliday junction resolvase",22,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","",""
"group_9673","","phage protein",22,"","","","","","","",1,1,1,"","","","","","","","1","","","1","1","","","","","1","","","","","1","","","1","1","1","1","1","1","1","1","1","1","","","1","1","","","","","","","","","1","1","1","","","","1","1",""
"group_489","hsdS_2","hypothetical protein",22,"","","","","","","",1,1,1,"","","","","","","","1","1","1","","1","","1","","1","","","","","","","","","","","1","1","1","1","1","","","","","","","1","","1","","1","1","1","","1","1","","1","","1","1","","","1"
"nanE2","","N-acetylmannosamine-6-phosphate 2-epimerase 2 (ManNAc-6-P epimerase 2)",22,"","","","","","","",1,1,1,"","1","","1","1","","","1","1","","","","1","1","","1","1","","1","1","1","1","1","","1","","1","","","","","","1","1","1","","","","","1","","","","","","","","","1","1","","","","",""
"group_7818","yesO_2","extracellular solute-binding protein",22,"","","","","","","",1,1,1,"","","","1","1","","1","1","1","1","1","1","","","","1","","","1","1","","","","","","1","","","","","","","","","1","","","","","1","","","1","","","","","","1","1","1","1","1","1","1"
"group_10412","amiF","oligopeptide ABC transporter ATP-binding protein AmiF",21,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","","","","","","","","","","","","","","1","","","","","","",""
"group_10265","amiE","peptide ABC transporter ATP-binding protein",21,"","","","","","","",1,1,1,"","1","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","","","","","","","","","","","","","","1","","","","","","",""
"group_9113","tabA_1","beta-galactosidase subunit beta",21,"","","","","","","",1,1,1,"","","","1","1","","1","1","1","1","1","1","","","","1","","","1","1","","","","","","1","","","","","","","","","","","","","","1","","","1","","","","","","1","1","1","1","1","1","1"
"nanA_1","","sialidase A (neuraminidase A)",21,"","","","","","","",1,1,1,"","","","1","1","","1","1","1","1","1","1","","","","1","","","1","1","","","","","","1","","","","","","","","","","","","","","1","","","1","","","","","","1","1","1","1","1","1","1"
