"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","12291_3#7","12291_3#34","12291_3#72","17794_8#36","17794_8#78","17794_8#128","17794_7#97","17794_7#132","17428_8#181","17428_8#136","17428_8#132","16399_7#8","16399_7#7","16399_7#40","16399_6#23","16399_5#76","16399_5#72","16399_5#68","16399_5#48","15873_4#67","15873_4#65","15531_7#6","15531_6#61","15531_6#51","15531_6#48","15531_6#43","14520_4#82","14520_4#70","14410_6#16","14410_4#19","11893_8#10","14410_7#22","17794_7#9","17794_7#89","17794_7#31","17794_7#186","17794_7#16","17794_7#10","17428_8#185","17428_8#126","16453_2#1","16399_5#36","15873_4#6","15873_3#75","15873_3#41","15873_2#25","15873_2#20","14520_7#10","14520_5#5","14520_4#35","14520_4#25","19183_3#25","23164_8#99","22841_3#119","22841_2#104","22841_1#59","22027_1#146"
"group_5994","","caax amino protease family protein",51,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"leuA","","2-isopropylmalate synthase",51,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_7974","","hypothetical protein",51,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_8225","msbA_1","ABC transporter ATP-binding protein/permease",51,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","",""
"group_5951","","Membrane protein",51,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","",""
"yjjP","","membrane spanning protein",51,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1"
"yvgN","","25-diketo-D-gluconic acid reductase A",51,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"phtA","","pneumococcal histidine triad protein A precursor",51,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1"
"group_8221","","hypothetical protein",51,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"atpF","","proton-translocating ATPase F0 sector subunit b",51,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1"
"prfC","","regulator of gtfB",51,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_3574","","hypothetical protein",51,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_90","IS1167-truncation","IS1167 transposase",51,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","1","1","1","1",""
"cdd","","cytidine deaminase",51,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","1","1","","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_11878","","Protein of unknown function (DUF3290)",51,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_3388","","transcriptional activator",51,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"ycfH","","TatD family deoxyribonuclease",51,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_12441","","putative primase homolog",51,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"ptsI","","Phosphoenolpyruvate-protein phosphotransferase of PTS system",51,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1"
"group_14861","","ketol-acid reductoisomerase",51,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_11957","","ABC transporter membrane-spanning permease",51,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","1","1","","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_20114","","phage protein",50,"","","","","","","",1,1,1,"1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","",""
"group_7640","gapN","NADP-dependent glyceraldehyde-3-phosphate dehydrogenase",50,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1",""
"group_13618","ydaF_2","acetyltransferase gnat family",50,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_980","fabG2","3-ketoacyl-ACP reductase",50,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"blpK","","bacteriocin BlpK",50,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_5162","gatC_1","PTS system galactitol-specific family transporter subunit IIC",50,"","","","","","","",1,1,1,"","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1"
"group_2984","","radical SAM family protein",50,"","","","","","","",1,1,1,"","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1"
"group_8218","yjjK","ABC transporter ATP-binding protein",50,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1",""
"group_6720","","immunity protein",50,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_5758","kfoC_2","glycosyltransferase involved in cell wall biogenesis",50,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","",""
"group_4163","ecsA_2","Na+ ABC transporter ATP-binding protein",50,"","","","","","","",1,1,1,"","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1"
"group_654","transposase_D","transposase family protein",50,"","","","","","","",1,1,1,"","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_2356","aqpZ","aquaporin Z",50,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_9586","scrB","glycosyl hydrolases family 32",50,"","","","","","","",1,1,1,"","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1"
"group_4695","","transcriptional regulator",50,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"blpI","","bacteriocin BlpI",50,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"trmB","","tRNA (guanine-N(7)-)-methyltransferase",50,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_9367","","integral membrane protein",50,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"blpH","","histidine kinase",50,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"ydfG","","3-oxoacyl-ACP reductase",50,"","","","","","","",1,1,1,"","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"rsmE","","16S ribosomal RNA methyltransferase RsmE",50,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"prtP","","serine protease",50,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","1"
"yccU","","CoA-binding protein",50,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","","1","1","1","1","1","1","1"
"yheI_1","","ABC transporter ATP-binding protein/permease",50,"","","","","","","",1,1,1,"1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_7907","","phosphoglycerate mutase family protein",50,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1"
"group_11177","","ABC transporter permeae",50,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1"
"ctpA","","cation transporter E1-E2 family ATPase",50,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1"
"group_2338","","phage infection protein",50,"","","","","","","",1,1,1,"","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"yheI_2","","ABC transporter ATP-binding protein/permease",50,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1"
"group_14055","","site-specific DNA recombinase",50,"","","","","","","",1,1,1,"1","","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_865","","double glycine cleavage site bacteriolysin superfamily",49,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_7892","","hypothetical protein",49,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","",""
"group_6151","csoR","Copper-sensing transcriptional repressor csoR",49,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_18327","pncG","immunity protein",49,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_10939","","phage-like protein",49,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_2224","yheH_2","multidrug resistance protein 3",49,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"cbp5","","choline-binding protein Cbp5",49,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"group_5514","","putative peptidase",49,"","","","","","","",1,1,1,"","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
