"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","14673_2#92","11826_1#61","11822_1#67","11822_1#64","11822_1#62","11822_1#61","11657_2#78","11657_2#72","11511_7#72","11511_7#44","11511_7#41","14673_1#46","13154_3#77","11893_8#14","11822_1#55","11657_2#9","11657_2#84","14673_4#28","14673_4#11","13154_3#70","12291_5#46","13154_3#46","13154_3#91"
"group_5173","","lanthionine synthetase C-like protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1"
"group_6582","tktN","transketolase n-terminal section",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"malK_1","","ABC transporter ATP-binding protein",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"blpN","","blpN protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_13419","mocA","Gfo/Idh/MocA family oxidoreductase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"group_4861","vraR_2","response regulator",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"igA","","immunoglobulin A1 protease",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_1205","cbpJ_1","choline binding protein J",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1"
"group_11332","hpdB","formate acetyltransferase 3",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ubiE","","methyltransferase small domain superfamily protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_8707","yycG","signal transduction histidine kinase",22,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"lacG_1","","6-phospho-beta-galactosidase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_6130","","bacteriocin-associated integral membrane protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"punA","","purine nucleoside phosphorylase",22,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_8092","","CorA-like Mg2+ transporter protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_7309","","putative metal-dependent membrane protease",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"endA","","DNA-entry nuclease (competence-specific nuclease)",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"saeR","","response regulator",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1"
"fucA","","L-fuculose phosphate aldolase",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"PTS-EII_1","","PTS system IIA component",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_12512","","ABC transporter ATP-binding protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_13989","","ABC transporter ATP-binding protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"adcA","","ABC zinc transporter metal-binding lipoprotein",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"hlyB","","multidrug resistance protein 1 (ATP-binding cassettesub-family B member 1) (P-glycoprotein 1)(antigen)",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"trkA2","","potassium uptake protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_4027","ygaZ","branched-chain amino acid permease",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"atxA","","transcriptional activator",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_9363","","chlorohydrolase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"paiA","","acetyltransferase GNAT family",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"pgaC","","glycosyl transferase",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"prmA","","ribosomal protein methyltransferase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1"
"group_8991","","V8-like Glu-specific endopeptidase",22,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"pcp-truncation","","pyrrolidone carboxyl peptidase truncation",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_5420","","transporter major facilitator family protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"scrK","","fructokinase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"thrC","","threonine synthase",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_1383","","cell wall surface anchor family protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1"
"group_169","","chlorohydrolase",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"catE","","glyoxalase family protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"group_5951","","Membrane protein",22,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"sorC","","transcriptional regulator",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_8543","","recombination regulator RecX",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1"
"rsmE","","16S ribosomal RNA methyltransferase RsmE",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1"
"group_4162","ecsA_2","Na+ ABC transporter ATP-binding protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"glgC","","glucose-1-phosphate adenylyltransferase",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"strH_2","","beta-N-acetylhexosaminidase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"mta","","MerR family transcriptional regulator",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"metP","","ABC transporter permease",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"group_8679","","uracil DNA glycosylase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1"
"dapE","","deacylase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"azr_1","","flavin reductase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"fsaA","","fructose-6-phosphate aldolase",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"spaP","","cell wall surface anchor family protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"cysW","","iron ABC transporter permease",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_90","IS1167-truncation","IS1167 transposase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ycjP_2","","ABC transporter permease SP1688",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ydaF_1","","acetyltransferase GNAT family protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_7067","","competence protein ComGF",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"lytC","","14-beta-N-acetylmuramidase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"adh","","alcohol dehydrogenase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"cglC","","competence protein ComGC",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"comGG","","late competence protein ComGG",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"cglB","","competence protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_3113","","hypothetical protein",22,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"metI","","cystathionine gamma-synthase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_402","IS1381-truncation","transposase-like protein IS1381 ISSpn7",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_6605","","hypothetical protein",22,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"nanB","","sialidase B (Neuraminidase B)",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"licT","","transcription antiterminator LicT",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"vraS","","histidine kinase",22,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"nhaK","","Na+/H+ antiporter",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"afr","","Gfo/Idh/MocA family oxidoreductase",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_8238","","phosphoribosylaminoimidazole carboxylase ATPase subunit",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"dhfR","","dihydrofolate reductase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"metG_2","","methionyl-tRNA synthetase",22,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"acoC","","dihydrolipoamide acetyltransferase",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"cynX","","cyanate permease",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_11377","","glyoxalase family protein",22,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"clpX","","ATP-dependent Clp protease ATP-binding subunit ClpX",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"macB_6","","puttaive FtsX-family transport protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"metA","","homoserine O-succinyltransferase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"engB","","ribosome biogenesis GTP-binding protein YsxC",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"group_9947","","lipoprotein putative",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ycjO_1","","ABC transporter permease SP1689",22,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"PTS-EIIC","","PTS system IIC component",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"manY","","PTS system mannose-specific transporter subunit IIC",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"adcR","","putative transcriptional repressor",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"clpC_2","","ATP-dependent Clp protease ATP-binding subunit",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"fucK","","L-fuculose kinase fucK",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"licB_2","","PTS system transporter subunit IIB",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"rbgA","","GTP-binding protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"aqpZ2","","aquaporin Z-water channel protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1"
"glcR","","regulator of fucose operon",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_2981","","putative Fe-S oxidoreductase",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"IS861-truncation_1","","IS3-Spn1 transposase",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"pepC","","aminopeptidase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"adhE","","NAD-dependent aldehyde dehydrogenase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"bglF","","PTS system beta-glucoside-specific transporter subunit EIIABC",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"azr_2","","NADPH-dependent FMN reductase domain-containing protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"yidA_1","","Cof family protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_9885","","SAM-dependent methyltransferase",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_6837","","hypothetical protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_13181","","jag protein",22,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ulaG","","putative L-ascorbate-6-phosphate lactonase UlaG",22,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"pbp2a","","penicillin-binding protein 2A",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
