"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","19084_8#99","19084_8#5","12838_1#75","11511_8#69","19084_8#9","19084_8#62","19084_8#6","19084_7#91","19084_7#148","13353_7#9","13154_2#54","12291_4#1","12291_3#35","11893_8#29","11658_2#37","17794_8#3","14520_7#86","14520_6#31","14520_6#14","14520_6#35","21242_2#128","15682_2#70","15682_2#44","15682_2#37","15682_1#92","15682_1#36"
"group_10457","yecD_2","amidases related to nicotinamidase",23,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1"
"group_2317","lmrA_1","ABC transporter",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","1","1","1"
"group_4011","sarA_1","oligopeptide binding lipoprotein",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","1","1","1"
"lmrA_2","","ABC transporter ATP-binding protein",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","1","1","1"
"group_12048","cshA_2","ATP-dependent RNA helicase",23,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1"
"group_998","iga_2","immunoglobulin A1 protease",23,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1"
"group_12747","ugpC","sugar ABC transporter ATP-binding protein",23,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1"
"group_11864","lpd","oxidoreductase pyridine nucleotide-disulfide class I Mercury (II) reductase",23,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1"
"yihX","","hydrolase",23,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"potA_2","","ferric cations import ATP-binding protein FbpC",23,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_274","IS861-truncation_1","IS3-Spn1 transposase",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1"
"group_1343","","transposase",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1"
"group_3041","desK","histidine kinase",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","1","1","1"
"group_4282","ugd","UDP-glucose 6-dehydrogenase",23,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1",""
"group_2634","lepA","PTS system IIB component (galactitol/fructose specific)",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","1","1","1","1","1","1","1"
"group_5357","","adenylosuccinate lyase",23,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1"
"group_12278","","ABC transporter substrate-binding protein",23,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"nplT_2","","neopullulanase",23,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1"
"queF","","7-cyano-7-deazaguanine reductase",23,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1"
"kfoC_1","","glycosyltransferase",23,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1",""
"group_4861","vraR_2","response regulator",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","1","1","1"
"group_6411","rpsD","30S ribosomal protein S4",23,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","1","1","1","1","1","","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1"
"ccpA_1","","catabolite control protein",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1"
"group_3996","","transcriptional regulator",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1",""
"saeR","","response regulator",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1"
"group_8543","","recombination regulator RecX",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1"
"group_5667","","hypothetical protein",23,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1",""
"prtP","","serine protease",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1"
"dps","","DPS family peroxide resistance protein",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","","1","1","1","1","1","1","1"
"atpE","","F0F1 ATP synthase subunit C",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1"
"metN2","","ATP-binding transport protein",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","","1","1","1","1"
"yicI","","glycosyl hydrolase family 31",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","1","1","1","1","1","1"
"lmb","","adhesion lipoprotein",23,"","","","","","","",1,1,1,"1","1","1","","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"yfnA","","amino acid permease family protein",23,"","","","","","","",1,1,1,"1","1","1","","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1"
"agaN","","alpha-galactosidase",23,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1"
"phoP","","response regulator",23,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1"
"iolC","","carbohydrate kinase PfkB family",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","1","1","1","1","1","1"
"group_10752","","membrane protein",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1"
"gpdA","","glycerol-3-phosphate dehydrogenase (NAD(P)+)",23,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1"
"group_16182","","UPF0374 protein SSU05",23,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1"
"yhbU_2","","U32 family peptidase",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1"
"group_7436","","transposase IS1380-Spn1 related truncation",23,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1"
"cinA","","damage inducible protein CinA",23,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1",""
"group_3358","","membrane protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1"
"group_19999","","hypothetical protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1"
"group_7149","hyaD_2","glycosyl transferase family protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","","1","1","1","","1"
"group_5024","fucI","L-fucose isomerase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","","1","1","1","1","1"
"group_19540","","hypothetical protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1"
"group_13459","Int-Tn_1","phage integrase family site specific recombinase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1"
"group_4929","PTS-EII_1","PTS system cellobiose-specific IIC component",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","","","1","1","1","1"
"group_10629","rebM","methyltransferase type 11",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","","","1","1","1","1","1","1","1","1"
"group_866","","double glycine cleavage site bacteriolysin superfamily",22,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_14689","","chromosome replication initiation protein/membrane attachment protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1"
"group_4063","comA","competence factor transporting ATP-binding protein/permease ComA",22,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1"
"group_3273","ybhF","ABC transporter ATP-binding protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","1","1","1"
"group_14296","pepQ","X-Pro dipeptidase",22,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","","1","1"
"group_1408","","IS66-Spn1 transposase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","","","1","1","1"
"group_8769","pdxK","phosphomethylpyrimidine kinase",22,"","","","","","","",1,1,1,"1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","","1","1"
"group_12915","pbpE","beta-lactamase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","","","1","1","1"
"group_6936","","IS66 family Orf1",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","1","","1","1","1"
"blpO_1","","bacteriocin BlpO",22,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","1","1","1"
"yceG","","aminodeoxychorismate lyase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","1","1","","1","1","1","1","1"
"group_492","hsdS_1","integrase/recombinase phage integrase family",22,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","","1","1","1","1"
"ykoD_2","","cobalt ABC transporter ATPase component CbiO",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","1","1","1","1","1","1","1",""
"pezA","","transcriptional regulator",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1"
"group_3585","","hydrolase",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1"
"asnB","","hypothetical protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1",""
"group_4400","","Protein of unknown function (DUF2812)",22,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"dnaJ","","dnaJ protein Heat-shock protein (activation of DnaK)",22,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"atpF","","proton-translocating ATPase F0 sector subunit b",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","","1","1","","1"
"artP_1","","amino acid ABC transporter periplasmic amino acid-binding protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","1","1","1","1","1","","1","1","1"
"spiR1","","regulatory protein single domain response regulator",22,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_8317","","cof family protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","","1","1","1"
"hit","","protein hit",22,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_11445","","BlpT protein fusion",22,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"arcA","","arginine deiminase",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1"
"bglK_2","","ROK family protein",22,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1"
"group_5063","","capsular polysaccharide biosynthesis protein",21,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1"
"group_1964","","transposase",21,"","","","","","","",1,1,1,"1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","","1"
"group_10164","potH","binding-protein-dependent transport systems inner membrane component",21,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","1","","1","","1","1","1","","1","1","1","1","1","1","1"
"group_9950","","lipoprotein putative",21,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1"
"group_3976","","SMC faily protein",21,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","","","1","","","1","1","1","1","1","1","1","1","1","1","1"
"group_4268","nanB","sialidase B (Neuraminidase B)",21,"","","","","","","",1,1,1,"1","1","1","1","1","1","","","1","1","","1","1","1","1","1","1","1","","1","1","","1","1","1","1"
"group_9832","yhjX","major facilitator oxalate formate antiporter",21,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","","1","1","1","1","1","","","","1","1","1","1","1","1","1","1"
"group_2951","hlyB","multidrug resistance protein 1 (ATP-binding cassettesub-family B member 1) (P-glycoprotein 1) (antigen)",21,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1"
"group_15252","rmlD","dTDP-4-keto-L-rhamnose reductase",21,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","","","1"
"group_3580","","hydrolase",21,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","","","1","","1","1","","1","1","1","1","1","1","1","1","1"
"group_17596","","bacteriocin",21,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1"
"group_5036","rgg","transcriptional activator Rgg/GadR/MutR family protein",21,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1"
"group_8064","yhgF","S1 RNA-binding domain-containing protein",21,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1"
"group_7823","cmtB","transcriptional regulator BglG family",21,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1",""
"group_4615","","Membrane protein",21,"","","","","","","",1,1,1,"","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_11563","mmsA","branch migration of Holliday junctions junction-specific DNA helicaseATP-dependent DNA helicase recG homolog",21,"","","","","","","",1,1,1,"1","1","1","1","1","1","","","1","1","","1","1","1","1","1","1","1","","1","1","","1","1","1","1"
"group_8612","","hypothetical protein",21,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","1","","1","1","1","1","","","1","","1","1","","1","1","1","1","1","1","1","1","1"
