"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","14913_5#66","13414_2#75","14520_6#48","20925_3#24","17175_7#8","17150_5#93","17138_3#85","14913_5#80","14913_4#67","14566_5#25","14555_3#2","14412_2#11","13415_7#7","13415_4#66","17150_5#17","15841_4#14","16288_8#77","16288_5#51","16288_4#9","16288_3#22","16288_7#74","14723_6#21","14723_4#58","12837_1#87","20957_7#119","20957_7#117","14723_2#18","14723_1#80","14673_4#59","18456_1#81","17870_7#89","17150_6#2","17150_6#19","17059_7#92","15841_4#42","15731_8#69","15731_8#61","15531_3#88","15531_2#71","15531_2#63","15531_2#50","15378_3#27","15378_2#87","14936_5#69","14913_5#92","14412_2#84","14257_1#90","13470_1#31","13415_4#91","12162_1#95","17794_8#64","17794_8#62","17794_8#53","17794_8#39","17794_7#7","17794_7#40","17794_7#188","17794_7#123","17794_7#106","17428_8#146","17428_8#139","16453_2#6","16453_2#47","16399_6#15","16399_5#54","16399_5#38","15873_3#3","15531_5#88","14520_5#59","14520_5#1","14410_6#52","9789_3#47","9789_3#42","9789_2#8","9789_2#4","9716_7#26","18456_1#92","18456_1#45","17966_5#96","17870_7#122","15995_2#85","15841_4#23","15531_4#28","15531_4#25","15531_2#19","15531_2#10","15378_4#66","15378_4#55","15378_3#88","15378_2#72","14723_3#83","12290_3#53","12290_3#27","16288_3#18","16288_8#44","16288_4#25","18456_1#6","15531_2#45","14913_5#19","14412_2#77","9789_5#4","14566_5#21","15531_6#49","15531_6#16","15531_5#60","15531_2#56","15531_7#12","19183_3#15","17794_8#99","17794_7#96","17794_7#4","17794_7#37","17794_7#120","17428_8#125","16399_5#27","15873_2#11","18456_1#20","18456_1#64","15531_3#90","14913_6#91"
"group_12118","","phage capsid and scaffold",7,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1183","prtP","serine protease",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_3262","irtB","lantibiotic synthetase",7,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"group_18237","","hypothetical protein",7,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_573","phpA","streptococcal histidine triad protein PhpA",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","1"
"group_18240","","phage protein",7,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_11973","","hypothetical protein",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_15891","","ParB-like nuclease domain",7,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1897","","phage putative head morphogenesis protein SPP1 gp7 family",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_15026","","hypothetical protein",7,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8761","","hypothetical protein",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"msbA_3","","ABC transporter ATP-binding protein/permease",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_909","","IS630-Spn1 transposase Orf2",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","1","1","","","","","","","","","","","","","","",""
"group_16703","","hypothetical protein",7,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12918","","prophage Lp2 protein 33",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_16213","","WciO",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"group_12617","","phage scaffold protein",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"yqbO","","TMP repeat family",7,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_14444","","Wzx",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"group_14098","","oligosaccharide repeat unit polymerase Wzy",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"group_16753","kfoC_1","rhamnosyl transferase Cps6bS",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"group_4134","","Lmo2277 protein",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_2427","","Membrane protein",7,"","","","","","","",1,1,1,"","","","","","","","","","1","1","1","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","",""
