"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","17150_5#83","17175_7#87","17150_6#82","14566_5#64","14566_4#35","13415_5#51","12837_5#5","12837_5#28","14555_4#17","15995_1#4","15873_1#87","15995_1#60","13415_6#53","12162_1#81","15995_1#77","15995_1#69","14913_7#23","21127_1#31","21053_8#186","21053_8#165","21053_8#140","17870_8#77","15841_2#49","14723_4#87","13415_6#88","13415_6#64","13415_4#89","12837_4#52","15608_4#12","15608_3#70","18090_1#92","22027_1#130","13470_1#50","13415_5#1","12291_6#2","12162_1#42","12162_1#41","11658_1#19","17138_3#75","15731_8#22","14913_5#86","14913_3#44","14723_3#72","14555_4#84","14555_3#84","14412_1#6","14410_8#22","13470_1#57","13415_8#58","13415_4#78","12837_4#44","12837_4#24","17175_5#37","14257_1#67","22841_3#172","9789_5#60","9789_5#47","9789_4#48","9789_4#32","17870_7#156","12837_1#12","12290_3#74","13415_7#79","17175_6#42","15682_1#23","15608_5#94"
"ccpA_1","","catabolite control protein",51,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","","1","1","1","1","","","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1"
"macB_1","","bacteriocin immunity protein",51,"","","","","","","",1,1,1,"1","1","1","","1","","","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","","1","1","1","1","1","1","","","","1","1","1","1","1","1","","1","","1","","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"dsbD_2","","cytochrome c-type biogenesis protein CcdA",51,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","","","","","1","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","1"
"rlmCD_2","","RNA methyltransferase",51,"","","","","","","",1,1,1,"1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","","","1","","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","","1","1"
"prmA","","ribosomal protein methyltransferase",51,"","","","","","","",1,1,1,"1","","","","","","","","","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"adhB","","alcohol dehydrogenase",51,"","","","","","","",1,1,1,"1","","","","","","","","","","1","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"soxS","","AraC family transcriptional regulator",51,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","1"
"yhaP","","Na+ export ABC ABC transporter membrane-spanning permease",51,"","","","","","","",1,1,1,"","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","1","","1","","","","","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1",""
"ndvA","","ABC transporter ATP-binding protein",51,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","1"
"group_10909","","permease",51,"","","","","","","",1,1,1,"1","1","1","","","1","1","1","1","","1","1","1","1","1","","1","","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","1","","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"metP","","ABC transporter permease",51,"","","","","","","",1,1,1,"1","","","","1","1","","1","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1"
"group_7534","","hypothetical protein",51,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","","1","1","","","","1","1","1","1","1","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1"
"dapE","","deacylase",51,"","","","","","","",1,1,1,"1","","","","1","1","","1","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1"
"mmsA","","branch migration of Holliday junctions junction-specific DNA helicaseATP-dependent DNA helicase recG homolog",51,"","","","","","","",1,1,1,"","1","1","1","1","","1","1","1","","","","1","1","","","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","1","1"
"glgD","","glycogen biosynthesis protein",51,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_16215","secY_2","Preprotein translocase SecY",50,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_17415","asp3","Accessory secretion protein",50,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_5123","gspA_2","Glycosyl transferase",50,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_13817","asp2","Accessory sectretion protein",50,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_16216","","Glycosyl transferase",50,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_10837","tagE","glycosyl transferase",50,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_4017","ybhF","multidrug ABC transporter permease",50,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_3273","ybhF","ABC transporter ATP-binding protein",50,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_5547","ugd","N-acetylglucosaminylphosphatidylinositol deacetylase superfamily",50,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","","1","1","","","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1","1","1"
"resA","","thioredoxin",50,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","","","","","1","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","1"
"group_13394","dnaQ","DNA polymerase III subunit epsilon",50,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","","","","","1","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","1"
"group_12432","","Uncharacterized protein conserved in bacteria",50,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","1","1","","1","1","","","","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1"
"group_9792","","putative transcriptional regulator",50,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ycjP_1","","ABC transporter permease",50,"","","","","","","",1,1,1,"","1","1","1","","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","","","","1","1","1","1","1",""
"sarA_1","","transposase",50,"","","","","","","",1,1,1,"1","1","1","","","","1","","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","1","1","1"
"malK_2","","binding-protein-dependent transport systems inner membrane component",50,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","1","","1","1","","","","1","1","1","1","1","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1"
"group_6142","","integral membrane protein",50,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","1"
"murA1","","UDP-N-acetylglucosamine 1-carboxyvinyltransferase",50,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","1"
"pepN","","aminopeptidase N",50,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_9826","yccU","CoA-binding protein",49,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","","","","","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","1","","1","1","1","","",""
"group_8305","","FIG00648496  hypothetical protein",49,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_9302","ybbH","phosphosugar-binding transcriptional regulator",49,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_737","transposase_C","transposase",49,"","","","","","","",1,1,1,"1","","","1","","1","1","","","1","","1","1","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","","1","","1"
"group_13449","","acetyltransferase",49,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_4282","ugd","UDP-glucose 6-dehydrogenase",49,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","","1","1","","","","1","1","1","","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1","1","1"
"group_7185","malX","maltose/maltodextrin ABC transporter maltose/maltodextrin-binding protein",49,"","","","","","","",1,1,1,"1","","","1","","1","","","1","","","","","","","","","1","1","1","1","1","","1","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_2784","sdrD","surface protein (fragment)",49,"","","","","","","",1,1,1,"1","","","","","","","","","","1","","","","","","","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"kfoC_1","","glycosyltransferase",49,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","","1","1","","","","1","1","1","","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1","1","1"
"group_4861","vraR_2","response regulator",49,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"vraR_1","","response regulator",49,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","1","","","1","","1","","1","","1","","1","1","1","","1","1","1","","","1","1","1","","1","1","1","1","","1","1","1","1","1","1","","1","","1"
"group_11165","","YitT family protein",49,"","","","","","","",1,1,1,"1","1","1","","","","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","","","1","1","1","1","","1","","1","1","","","1","1","1","1","1","1","","1","1","1","1","1","","","1","1","1"
"group_3339","malK_2","spermidine/putrescine import ATP-binding protein PotA",49,"","","","","","","",1,1,1,"","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","","1","1","","1","1","","","","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1"
"group_11883","","lipoprotein putative",49,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","1"
"gapN","","NADP-dependent glyceraldehyde-3-phosphate dehydrogenase",49,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"trkG2","","potassium uptake protein",49,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","","","1","","1","1","1","","1","1","1","1","1","1","1","","1","1","","1","","","1","1","","1","1","1","1","1","","1","1","","","","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1"
"group_9029","","Helicase",48,"","","","","","","",1,1,1,"1","","","","1","","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"group_3422","flr","conserved protein/domain typically associated with flavoprotein oxygenase Dim6/ntab family",48,"","","","","","","",1,1,1,"1","","","","1","","","","","","","","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"group_8427","","lipase",48,"","","","","","","",1,1,1,"1","","","","","","","","","","1","","","","","","","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
