"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15608_2#92","11822_1#26","11511_7#81","11511_7#5","11826_1#78","15277_1#4","14723_4#31","14723_4#14","14555_3#78","14412_2#66","14723_4#61","13415_7#16","15682_2#19","15682_1#86","15608_4#31","14673_3#51","19084_8#157","15608_2#34","22841_4#69","22667_7#148","22027_1#143","17966_5#140","17966_5#135","15608_4#73","15608_4#41","15608_3#26","14673_4#56","14673_4#48","14673_4#42","14673_4#26","14673_3#78","14673_3#77","14673_3#55","14673_3#19","14673_3#17","14673_3#11","14673_2#95","14673_2#79","14673_2#50","14673_1#66","13710_2#72","13710_2#66","13414_4#23","13414_3#41","13414_3#38","13414_3#17","13414_2#94","13414_2#52","13353_7#89","13154_3#22","12299_1#10","12291_5#69","12291_4#78","12291_4#60","12291_4#57","12291_4#41","12291_4#35","12291_4#31","12291_4#21","11679_1#29","11657_4#36","11657_4#24","11657_2#47","11657_2#29","11657_2#10","11657_1#85","11511_8#46","11511_8#22","11511_7#85","11511_7#75","11511_7#67","11511_7#66","11511_7#17","11511_7#10","15608_3#5","14673_3#79","14673_3#47","14673_2#53","14673_2#25","12291_4#64","11658_1#16","11657_2#39","14673_1#63","11658_2#94","11657_2#19","11657_2#48","13710_2#38","15682_1#33","15608_4#8","15608_4#6","23164_8#134","22841_4#127","22841_3#73","22667_7#179","15608_2#86","15608_2#76","15608_2#45","14913_3#29","14673_3#91","14673_3#59","14555_4#54","14520_6#49","14410_8#90","13414_1#22","11826_1#69","11822_1#27","11791_1#22","11658_1#9","11657_1#83","11511_8#44","11511_7#18","13154_2#89","11658_2#46","11658_2#13","14555_3#35","13415_5#72","13415_4#30","15682_1#34"
"group_5896","","phage protein",23,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_2234","","gp24",23,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","1","","","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","1","","1","1","1","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pblB","","PblB",23,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","1","","","","","","1","1","1","1","1","","","","","","","","","","","","1","","","1","","","","","","1","1","1","1","1","","1","","1","1","","1","1","","1","1","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_663","transposase_D","transposase family protein",23,"","","","","","","",1,1,1,"","","","","","","1","","","","1","","","","","","","","1","1","1","1","1","1","","","","1","1","","","1","","","","1","1","","1","","","","","","","","","1","","1","","","","","","","","","1","","","","","1","","","1","","","","","","1","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_2052","","sodium-dependent transporter",23,"","","","","","","",1,1,1,"","1","1","","","","","1","1","1","","1","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","1","1","1","1","","1","","","1","","","","","","","1","","","","1","1","","","","","1","","1","","1","","","","","",""
"group_11121","gmuF","mannose-6-phosphate isomerase",23,"","","","","","","",1,1,1,"","1","1","","","","","1","1","1","","1","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","1","1","1","1","","1","","","1","","","","","","","1","","","","1","1","","","","","1","","1","","1","","","","","",""
"ftsH_2","","competence-specific global transcription modulator",23,"","","","","","","",1,1,1,"","","","","","","1","","","","1","","","","","","","","1","","","","","","1","","1","1","","","","","","","","","","","1","","","","1","","","","","","1","","","","1","","","","","","","","","1","1","","","1","1","","","1","1","","","","","","","1","","","1","","","","","","","","","","1","1","","","","","","","","","","","","","1","1","","","","","","","","","","","","1"
"irtB","","lantibiotic synthetase",23,"","","","","","","",1,1,1,"","","","","","","1","1","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","","1","","1","","1","1","1","1","","1","","","1","","1","","1","1","1","","","",""
"group_12786","gidA_2","tRNA (uracil-5-)-methyltransferase Gid",23,"","","","","","","",1,1,1,"","","","1","","","","1","","","","1","","","","","1","","1","1","1","1","1","","","","","","","","","","","","","","","","1","","","","1","1","","","","","","","","","","","1","","","","1","","","","","","","","","1","1","","","","","","","","","","","","","","1","","","1","","","","","","","","","1","","1","","","","","1","","","","1","","","","","","","1","","","","",""
"group_417","IS1381-truncation","transposase-like protein IS1381 ISSpn7",23,"","","","","","","",1,1,1,"","","","","1","","1","1","1","","1","1","","","","","","","","","","","","1","","","1","","1","","","","1","","","","1","","","","","1","","1","","1","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","1","","","1","1","1","1","","","","","","",""
"group_5585","artM_5","cobalt ABC transporter ATPase",22,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","","","1","1","","","","","","","","","","","","","1","","","","","","","","1","","","","","","1","","","","","","","","1","","","","","","","1","","","1","","","","1","1","","","","1","1","1","","","","1","1","","1","","","","","1","","1","","","","","","","","","","","1","","","1","","","","","","","1","","","",""
"group_17332","","hypothetical protein",22,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"group_1182","prtP","serine protease",22,"","","","","","","",1,1,1,"1","","","1","1","","","","","","","","","","","","1","","1","1","","1","1","","","1","","","","","","","","1","1","","","","","","","","1","","","","","","1","1","","","","1","","","","","","","","","","1","","1","1","","","","","1","","","","","","","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_247","IS861-truncation","IS3-Spn1 transposase truncation",22,"","","","","","","",1,1,1,"","","1","1","","","","","","","","","1","","","","","","1","","","","","","1","","1","","1","1","","1","","","","","","","","","1","","","","1","","","","","","","1","","1","","1","","1","","1","","1","1","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","",""
"group_685","transposase_D","transposase family protein",22,"","","","","","","",1,1,1,"","","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","1","","","","1","","","","1","1","1","1","","1","1","","","","1","","","","","","1","","1","","","1","","","","1","","","","","","","1","","","","","","","","","","","","","1","","","","","1","","1","","","","","","","","","","","","",""
"group_1437","","transposase ISSmi4",22,"","","","","","","",1,1,1,"","","1","","","","","","","","","","1","","1","","","","","","","","","","1","","1","1","","1","","","","","","","","1","","","1","","","","1","","1","","","","","1","1","1","","1","","1","","1","","1","1","","","","","","","","","","","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_736","transposase_C","transposase",22,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","","","","","","","","1","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","1","","","","","","","1","","","","","","","","","","","","","1","","","","1","","","1","","","","","","1","1","1","","","","","","1","","","1","","1","1","1","","1","","1",""
"group_15734","","helix-turn-helix family protein",22,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","1","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bet","","phage recombination protein Bet",22,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","1","1","","1","1","1","","","1","","","","","","","","","1","","","","","","","1","","1","1","1","1","1","","1","","1","1","","","","","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"lytA_6","","autolysin",22,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","","","","1","","","","","","","","","","","","","","1","","1","1","1","","1","","","1","1","1","","1","","1","","","1","","","","","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1",""
"tee6","","cell wall surface anchor family protein",22,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","1","1","1","","","","","","1","","","","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","1","1","","","","","1","","","","","1","","","","","1","","","1","1","1","1","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_2304","vicX","metallo-beta-lactamase superfamily protein",22,"","","","","","","",1,1,1,"","","","","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","1","","1","1","","","","","","","","1","","","","","","","","","1","","1","","","","","","","","","","1","","","1","","","1","1","1","1","","","","","","","","","","","","","1","","","","","","","","","","1","","1","","","","","","","1","1","","1","","1","","","","","","","","",""
"group_940","xerD","IS630-Spn1 transposase Orf1",22,"","","","","","","",1,1,1,"","1","","1","1","","","","1","","1","","","","","","1","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","","","","1","","","","","","","","","","","","","","","","1"
"group_3046","lytA_3","phage protein",22,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","","","","","","","","","","","1","","1","","","","","","","","1","1","1","","","","","","","","","","","","1","","1","1","","","","1","1","","","","1","","","1","1","","","","1","1","","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_8719","pphA","serine/threonine protein phosphatase",22,"","","","","","","",1,1,1,"1","","","","","1","","","","","","","","","","","","","","","","","","1","","","1","1","1","","","1","","1","","","","","","","","1","1","1","","","","","","","","","","","","1","1","","","1","","","","","","","","","","","","","","","","1","","1","","1","","","1","","","","","","","","","","","","","","1","1","","","1","","","","","","","","","","","","","1","","","",""
"group_14067","ilvC","ketol-acid reductoisomerase",22,"","","","","","","",1,1,1,"","","","","","","1","","","","","1","","","1","","","","","1","1","1","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","1","","1","1","","1","","","","1","","1","","1","1","","","","","","","","1","","","","","1","","","","",""
"group_954","transposase_B","IS630-Spn1 transposase Orf1",22,"","","","","","","",1,1,1,"","","1","","1","","1","","1","","","1","","","","","1","1","1","","","","1","","","1","","1","","","","","","","","","","","","","","","1","","","","","","","","1","","1","","","","","","1","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","1","","","","","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
