"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15682_2#26","18090_2#123","21999_8#124","21127_2#93","21127_2#104","12291_3#9","13353_7#88","15608_2#59","14673_1#5","13414_1#77","13154_3#87","13414_4#26","17966_5#142","15682_1#95","15682_2#41","15682_2#7","15682_2#60","15608_3#44","21053_8#178","14936_4#78","12837_3#41","15608_4#27","15608_3#80","15608_3#79","15608_3#78","15608_2#56","15608_3#58","15608_4#50","15682_1#30","15608_5#70","15682_1#21","15608_5#80","22841_4#5","22841_1#74","22667_8#60","22027_1#35","17175_8#61","15608_4#76","15608_4#36","14913_2#83","14913_2#75","14913_2#4","14723_6#81","14723_6#77","14723_6#75","14723_6#70","14723_5#6","14723_5#2","14673_4#44","14673_2#69","14673_2#45","14673_2#2","14673_2#18","14673_1#7","14673_1#33","14566_6#54","14555_4#2","14412_2#45","14412_1#3","14257_1#38","13470_1#80","13415_7#49","13415_6#8","13415_5#85","13415_5#55","13414_2#54","12837_5#6","12837_5#50","12837_4#42","12837_4#27","11658_1#5","11657_2#16","11511_7#46","19341_3#126","14913_3#37","14913_3#10","14410_8#81","14410_8#46","13415_8#69","13415_7#71","13415_7#28","13415_6#65","13414_8#38","13154_4#6","12162_1#51","13415_6#86"
"group_15728","","hypothetical protein",46,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_13540","","hypothetical protein",46,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_12867","","phage Gp15 protein",46,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_6787","","phage minor tail protein",46,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_14450","","phage scaffolding protein",46,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_12603","","phage protein",46,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_13253","","major tail shaft protein",46,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_18289","","minor capsid protein",46,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_15277","","minor capsid protein",46,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_318","","transposase",46,"","","","","","","",1,1,1,"","1","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","","1","1","1","1","1","1","1","1",""
"group_13633","yceG","aminodeoxychorismate lyase",46,"","","","","","","",1,1,1,"","1","","","","1","1","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","","1","","1","1","1","1","","1","1","1","","","","1","","","1","","1","1","1","1","","1","1","","1","1","","","","1","","1","","1","","","1","","1","","","1","1","1","1","","","","1","","1","","1","","","","1","1"
"group_1025","","IS1239 transposase",46,"","","","","","","",1,1,1,"","1","1","1","","1","1","","","","1","1","1","1","1","1","1","","1","1","","1","1","1","1","","1","","1","1","1","1","","1","1","1","","","","","","","1","","1","","","","1","1","1","","1","1","1","","1","1","","1","","1","","","","","","","","1","1","1","1","","","","1","","1","","","","","1","","1"
"ung","","uracil-DNA glycosylase",46,"","","","","","","",1,1,1,"","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","","1"
"phpA","","streptococcal histidine triad protein PhpA",46,"","","","","","","",1,1,1,"","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","","1"
"malF","","maltodextrin ABC transporter permease",46,"","","","","","","",1,1,1,"","1","","","","","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","","","","","","1","","1","1","1","1","1","","","1","1","1","","1","1","","","1","1","1","1","1","","1","1","1","1","1","1","1",""
"group_8543","","recombination regulator RecX",46,"","","","","","","",1,1,1,"1","1","","","","","","","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","","1","1","1","","","","1","","","","","","","1","","","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","","","1","1","1","","","","1","","","1","","","","","1","",""
"gapA","","glyceraldehyde-3-phosphate dehydrogenase",46,"","","","","","","",1,1,1,"1","","1","1","1","","1","1","1","1","1","","1","1","1","1","","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","","","","1","","","","","","1","1","","","","1","","1","1","","","","","","","","","1","1","1","","","1","","","1","","1","","","1","","1","","1","","","1","1","1","","","1",""
"group_9038","lmrA_2","drug efflux ABC transporter ATP-binding/permease protein",45,"","","","","","","",1,1,1,"1","","","","","1","","1","1","","1","","","","1","","","","1","","1","","","1","1","1","1","","","","","1","","","1","","","","1","1","","","1","","","","1","1","","","1","1","1","1","","1","1","","1","1","1","1","1","","","1","1","1","1","1","","1","1","1","1","","","1","1","","1","1","","","1","1"
"group_19589","","repressor protein",45,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_19588","","repressor",45,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"ssb1","","phage single-strand DNA binding protein",45,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"mtlA","","PTS system mannitol-specific transporter subunit EIIBC",45,"","","","","","","",1,1,1,"","","","","1","1","1","","","","","","","","","1","1","1","","","","","","","","","","1","","","1","1","","","","","1","1","1","1","1","1","1","","","","","","1","","1","","","","1","","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1",""
"group_497","hsdS_1","type I restriction-modification system S protein",45,"","","","","","","",1,1,1,"","","1","1","","","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","","1","","1","","1","1","1","","","","1","1","1","","1","","1","1","1","1","1","1","","","","1","1","1","1","","1","1",""
"group_421","IS1381-truncation","mobile genetic element",45,"","","","","","","",1,1,1,"","1","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","","1","","","1","1","1","1","1","1","1","1",""
"group_11315","","membrane protein",45,"","","","","","","",1,1,1,"1","","1","1","1","","1","1","1","1","1","","1","1","1","1","","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","","","","1","","","","","","1","1","","","","1","","1","1","","","","","","","","","1","1","1","","","1","","","1","","1","","","","","1","","1","","","1","1","1","","","1",""
"group_8873","","degenerate transposase",44,"","","","","","","",1,1,1,"","","","","","1","","","","1","","","","","","1","","","","1","1","","","","","","1","1","1","","","1","1","","","","","1","1","1","","1","1","1","1","1","","","","","1","1","1","1","","","1","1","1","1","1","1","","","1","","1","1","","1","","","","1","1","1","","1","1","1","1","1","1","1","1","1"
"group_15724","","minor capsid protein 2",44,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_11491","","minor capsid protein",44,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_687","","transposase family protein",44,"","","","","","","",1,1,1,"","1","1","1","1","1","","1","","1","1","","1","","","","","","","","1","","","","","1","","","","","","","1","1","1","1","1","1","1","","","1","1","1","","1","1","","1","1","1","","","1","1","1","1","","","","1","1","1","","1","1","","1","","1","1","","","1","1","1","1","","","","","","1","","","1"
"ecfA1_2","","ABC transporter ATP-binding protein",44,"","","","","","","",1,1,1,"","1","1","1","1","1","","","","","1","","1","","","","","","1","1","","","","1","1","","","","1","","","","1","1","1","1","1","","","","1","1","","1","","","","1","","1","","","","1","1","","1","","1","","","","1","1","1","1","1","1","1","1","","1","1","1","","","1","","1","1","1","1","","1","","1"
"group_6904","comFA","helicase ComFA",44,"","","","","","","",1,1,1,"","1","1","1","1","1","","1","","1","1","","1","","","","","","","","1","","","","","1","","","","","","","1","1","1","1","1","1","1","","","1","1","1","","1","1","","1","1","1","","","1","1","1","1","","","","1","1","1","","1","1","","1","","1","1","","","1","1","1","1","","","","","","1","","","1"
"dltC","","D-alanyl carrier protein DCP",44,"","","","","","","",1,1,1,"","","1","1","","","","1","","","","1","","","","1","","","","","","1","","","","","1","","1","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","","1","1","1","","","","1","1","1","1","","","","","1","","1","1","","","1","1","1","","1",""
"group_10102","","involved in transformation",44,"","","","","","","",1,1,1,"","1","1","1","1","1","","1","","1","1","","1","","","","","","","","1","","","","","1","","","","","","","1","1","1","1","1","1","1","","","1","1","1","","1","1","","1","1","1","","","1","1","1","1","","","","1","1","1","","1","1","","1","","1","1","","","1","1","1","1","","","","","","1","","","1"
"group_489","hsdS_2","hypothetical protein",44,"","","","","","","",1,1,1,"1","1","1","","","1","1","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","1","1","","1","1","","","","","","","","1","","","1","1","","1","","","","1","","1","","1","","","1","1","","1","","1","","","1","","1",""
"group_11931","","excreted peptide",44,"","","","","","","",1,1,1,"","1","","","","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","","","","1","1","1","1","","1","1","","","1","1","1","","1","1","","","1","1","1","1","1","","1","1","1","","1","1","1",""
"lacD","","tagatose 16-diphosphate aldolase",44,"","","","","","","",1,1,1,"","1","","","","","","1","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","","1"
"group_3668","","major facilitator superfamily permease",43,"","","","","","","",1,1,1,"","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","","","1","1","1","1","1","1","1","1","","","","","1","","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1",""
"group_12881","","hypothetical protein",43,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","","1","","","1","1","1","1","","","1","1","","1","1","","","","","",""
"group_13690","","Chromosome partitioning protein parB",43,"","","","","","","",1,1,1,"1","","","1","","1","","","","","","1","","","1","1","","1","","1","","1","1","1","1","1","1","1","","","","1","","","","","1","","1","","","","1","","","","","","","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","","1","","","1","1","1","1","","","1","1","","1","1","","","","","","1"
"group_8488","","hypothetical protein",43,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","","","1","1","1","","","","","1","","1","1","","1","1","1","1","","","1","1","1","1","","1","","1","1","1","","1","","","","","","","","","","","","","1","1","","1","1","1","","","","","","","","1","1","1","","1","1","1","","1","","","1","1","1","1","","1","","","1","1","1","","","1","","1"
"group_2028","","protein LacX plasmid",43,"","","","","","","",1,1,1,"","","","","","","","1","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","","1"
"IS861-truncation_2","","transposase",43,"","","","","","","",1,1,1,"1","1","","","","1","","","","","","","","1","1","1","","1","","1","1","1","1","","1","1","1","","1","","","1","","1","","","","1","","1","1","","","","","1","","1","","","1","","1","","","","1","1","1","1","1","1","","","1","1","1","","1","1","","","1","","","","","1","1","","1","1","1","1","1",""
