"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15995_2#45","15995_2#148","12837_5#35","14566_6#25","17175_4#31","14410_8#2","12837_5#58","12291_6#36","17175_6#55","17175_6#56","17175_6#2","12291_6#19","12837_3#68","17059_8#92","17175_6#69","17059_7#58","14566_6#48","14412_2#22","13470_1#79","13415_7#52","12837_4#85","15995_2#143","15841_1#45","14566_5#79","14410_8#63","13414_8#83","12837_5#65","12837_5#7","15995_2#14","15841_5#10","15841_1#77","15841_1#16","15731_8#58","15731_8#26","15995_2#99","15873_1#46","15731_8#18","15731_8#10","17175_7#73"
"group_13264","","putative phage DNA binding protein",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","","",""
"group_16169","","hypothetical protein",8,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","1","","","","1","","","","1","","","","","1","","1","","1","1","","","","",""
"group_8137","","hypothetical protein",8,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","1","","","","1","","","","1","","","","","1","","1","","1","1","","","","",""
"group_5891","","phage protein",8,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","1","","","","1","","","","","","","","","1","","1","","1","1","1","","","",""
"group_5598","","phage protein",8,"","","","","","","",1,1,1,"","","","","","","","1","1","","1","1","1","","1","","","","","","","1","","","","","","","","","","","","","","","","1",""
"group_16265","","hypothetical protein",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","","",""
"group_5165","gatC_2","PTS system galactitol-specific family transporter subunit IIC",8,"","","","","","","",1,1,1,"1","","","","","1","","","","","","1","","","","","1","1","1","","","","","1","1","","","","","","","","","","","","","",""
"group_3955","","macrolide efflux ABC transporter membrane-spanning permease",8,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","",""
"group_17331","","hypothetical protein",8,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","1","","","","1","","","","","","","","","1","","1","","1","1","1","","","",""
"group_10908","ligA","DNA ligase",8,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","",""
"group_483","","Uncharacterized conserved protein",8,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","1","","1","","1","","1","","","","","","","","","","","1","","","",""
"group_13125","pepO","peptidase M13 superfamily",8,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","1","1","1","1","","","","","","","","1","","","","","","","","","",""
"group_8690","","snf2 family protein",8,"","","","","","","",1,1,1,"","","","","","1","","","1","","1","1","1","","1","","","","","","","","","","","","","","","","1","","","1","","","","",""
"group_7863","glpK","glycerol kinase",8,"","","","","","","",1,1,1,"","","","","","","1","1","","","","","1","","","","","","","","","","","","","","","","1","","","1","1","1","1","","","",""
"group_8861","hexA","DNA mismatch repair protein MutS",8,"","","","","","","",1,1,1,"1","1","1","","","","","","","","","","","","","","","1","","1","","1","","1","","","","","","","","","","","1","","","",""
"group_3967","","SMC faily protein",8,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","1","1","1","1","","","","","1","","","","","","","","","","","","",""
"group_10243","pulA_2","pullulanase",8,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","",""
"group_74","","transposase",8,"","","","","","","",1,1,1,"","","","","","","","1","1","1","1","1","","","1","","","","","","","1","1","","","","","","","","","","","","","","","",""
"ntpC","","V-type H+-ATPase subunit C",8,"","","","","","","",1,1,1,"","1","","","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_9044","irtB","drug efflux ABC transporter ATP-binding/permease",8,"","","","","","","",1,1,1,"1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","1","","1","","","",""
"ntpF","","V-type H+-ATPase subunit F",8,"","","","","","","",1,1,1,"","1","","","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"ntpA","","V-type ATP synthase subunit A",8,"","","","","","","",1,1,1,"","1","","","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4735","","glyoxalase",8,"","","","","","","",1,1,1,"","","","","","","","","1","1","1","1","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","",""
"mtlA","","PTS system mannitol-specific transporter subunit EIIBC",8,"","","","","","","",1,1,1,"","","1","1","","","","1","1","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8623","tcyJ","amino acid ABC transporter amino acid-binding protein",8,"","","","","","","",1,1,1,"","","","","","1","1","1","1","","1","1","","","1","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_5169","","ABC transporter substrate-binding protein",8,"","","","","","","",1,1,1,"","","","","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_3991","galE_2","hypothetical protein",8,"","","","","","","",1,1,1,"","","","","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_5523","rsuA","ribosomal small subunit pseudouridine synthase A",8,"","","","","","","",1,1,1,"","","1","","","1","","1","1","","1","","1","","","","","","","","","1","","","","1","","","","","","","","","","","","",""
"dltC","","D-alanyl carrier protein DCP",8,"","","","","","","",1,1,1,"","","","","","","1","","","","1","","1","","","","","","","","","","1","","","","","","1","","","1","1","1","","","","",""
"group_2634","lepA","PTS system IIB component (galactitol/fructose specific)",8,"","","","","","","",1,1,1,"","","","1","","","","","","","","","1","","1","","","","","","","","","","","","","","1","1","1","","","1","","1","","",""
"group_3485","mshA","glycosyl transferase family protein",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","1","1","1","1","1","","1","","",""
"group_6643","","surface anchored protein",8,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","1","1","1","1","","","","","","","1","","","","","","","","","1","","","1"
"malK_1","","ABC transporter ATP-binding protein",8,"","","","","","","",1,1,1,"","","1","1","","","","","1","1","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_13633","yceG","aminodeoxychorismate lyase",8,"","","","","","","",1,1,1,"1","","","","","","1","","1","","1","","","","","","","","","","","","1","1","","","","","1","1","","","","","","","","",""
"group_12503","lguL","lactoylglutathione lyase",8,"","","","","","","",1,1,1,"","","","","1","","","1","","","","","","","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","",""
"group_8225","msbA_1","ABC transporter ATP-binding protein/permease",8,"","","","","","","",1,1,1,"1","1","","1","","","","","","","","","","1","","","","","","","1","1","1","","","","","","","","","","","","","","","","1"
"group_177","glf_2","chlorohydrolase",8,"","","","","","","",1,1,1,"1","1","","1","","1","1","","","","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"dtxR","","iron-dependent transcriptional regulator",8,"","","","","","","",1,1,1,"","","","1","1","","","","","","","","1","","","1","","1","1","1","1","","","","","","","","","","","","","","","","","",""
"ptsI","","Phosphoenolpyruvate-protein phosphotransferase of PTS system",8,"","","","","","","",1,1,1,"","1","1","1","","","1","","","","","","","","","","","1","1","","","","","","","","","","","","","","1","","1","","","",""
"group_7424","","response regulator",8,"","","","","","","",1,1,1,"","","1","1","","1","1","","","1","","","","","","","","1","1","","","","","","","","1","","","","","","","","","","","",""
"group_5732","","truncated IS200 family transposase",8,"","","","","","","",1,1,1,"","","1","1","","1","1","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","1",""
"group_15131","","hypothetical protein",7,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","1","","","1","","1","","1","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","1"
"group_2609","lacZ","beta-galactosidase",7,"","","","","","","",1,1,1,"1","","","","","1","","","","","","1","","","","","","1","1","","","","","1","1","","","","","","","","","","","","","",""
"group_11385","","ABC transporter permease subunit",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","","",""
"group_8043","deoD_1","phosphorylase Pnp/Udp family protein",7,"","","","","","","",1,1,1,"","","","1","","1","1","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1392","","cell wall surface anchor family protein",7,"","","","","","","",1,1,1,"","","","1","","1","1","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_7018","yheH","ABC transporter ATP-binding protein",7,"","","","","","","",1,1,1,"","","","","","","","","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_11384","","ABC transporter permease subunit",7,"","","","","","","",1,1,1,"","1","","1","","","","1","","","","","1","","","","","","","","","","1","","1","","","","","","","","","","","1","","",""
"group_13617","","phage membrane protein",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","",""
"group_8477","yfnA","amino acid permease family protein",7,"","","","","","","",1,1,1,"","","1","","","1","","1","","","","","","","","","","","","","","1","1","","","1","","","","","","","","","1","","","",""
"group_5783","","hypothetical protein",7,"","","","","","","",1,1,1,"1","1","","","","1","1","","","","","","","","","","","","","","","","","1","","","","1","","","","","1","","","","","",""
"group_10511","","prophage protein",7,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","1","","","","1","","","","","","","","","1","","1","","1","","1","","","",""
"group_14851","","Tn5252 Orf 10 protein",7,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","",""
"group_6503","","phage protein",7,"","","","","","","",1,1,1,"","","1","1","1","","","","","1","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_13210","purA","adenylosuccinate synthetase",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","1","1","","","",""
"group_1607","","phage protein",7,"","","","","","","",1,1,1,"","","","","1","","1","","","","","","","","","1","1","","1","1","1","","","","","","","","","","","","","","","","","",""
"group_997","iga_2","immunoglobulin A1 protease",7,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","",""
"group_8354","","methyltransferase",7,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","1","","","","","","","","","","","","","1","","","","1","","","","","","","1","","1","1","1","","","",""
"group_9817","","hypothetical protein",7,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","1","","","","1","","","","","","","","","1","","1","","1","1","","","","",""
"group_15659","","hypothetical protein",7,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","1","","","","1","","","","","1","","1","","1","1","","","","",""
"group_17103","","phage protein",7,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","1","","","","1","","","","","1","","1","","1","1","","","","",""
"group_10357","","hypothetical protein",7,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","1","","","","","","","","","","","","","1","1","1","1","1","1","","","","",""
"group_9446","","hypothetical protein",7,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","1","","","","1","","","","","1","","1","","1","1","","","","",""
"group_11654","immR","cI repressor",7,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","1","","","","","","","","1","","","","","1","","1","","1","1","","","","",""
